id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,distance_to_burj_khalifa,distance_to_burj_al_arab,distance_to_dubai_frame,distance_to_dubai_marina,distance_to_museum_of_the_future,distance_to_dubai_creek,distance_to_palm_jumeirah,distance_to_jbr
7683968,Dubai Harbour,25.099793,55.141746,1715000,789,2173.64,1,2,Ultra,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,17.192921740894754,6.345483357663882,21.85766791725628,2.6816170124527097,17.466006486704224,24.913784039437918,1.4598670142042827,2.2543354727130844
7683975,Dubai Harbour,25.099793,55.141746,2551888,1252,2038.25,2,2,Ultra,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,17.192921740894754,6.345483357663882,21.85766791725628,2.6816170124527097,17.466006486704224,24.913784039437918,1.4598670142042827,2.2543354727130844
7684027,Jumeirah Beach Residence,25.07851,55.136283,3800000,2150,1767.44,2,2,Medium,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,19.169835713944114,8.532747183986698,23.947734969500228,0.3009184918094302,19.507592302369343,26.9833332280725,3.783941789277941,0.17694993831337524
7684250,Dubai Creek Harbour (The Lagoons),25.20997,55.34522,1050000,760,1381.58,1,2,Medium,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,7.265257633976319,17.84000344640145,5.8190423346944025,25.681091605163278,7.509141779697766,5.599473145544786,23.494624058502797,25.46681277829363
7684402,Palm Jumeirah,25.112237,55.138630000000006,2300943,1095,2101.32,2,3,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16.61300018818598,5.677640390411831,21.142406316044873,4.031273803347011,16.819366426516332,24.21121814020267,0.06085073775020777,3.5888214973336208
7684497,Downtown Dubai,25.196593,55.269631,1265000,1241,1019.34,2,3,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.4845555522741481,10.504391428630363,5.3192569523940545,18.894251915342736,0.9201247892476743,8.255730654798235,16.207873970925984,18.617164900046358
7684618,Dubai Production City (IMPZ),25.036803,55.200909,230000,362,635.36,0,1,Medium,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,19.309221550772115,11.729464128380203,24.335555941944477,7.740927744056543,19.961700322194886,27.075533574248826,10.529206983458508,8.040057504537948
7684626,Dubai Production City (IMPZ),25.036803,55.200909,230000,380,605.26,0,1,Medium,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,19.309221550772115,11.729464128380203,24.335555941944477,7.740927744056543,19.961700322194886,27.075533574248826,10.529206983458508,8.040057504537948
7684632,Discovery Gardens,25.044519,55.137291000000005,300000,493,608.52,0,1,Low,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21.880924700080573,11.785269245930953,26.806131157247794,3.5005447037179547,22.32257999148169,29.783919858006755,7.559581391819481,3.945503760121061
7684637,Dubai Healthcare City,25.213527,55.320758,500000,474,1054.85,0,1,High,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5.004859413385069,15.847280482265042,3.6602974894314992,23.96858898633842,5.118827669098643,4.611817281888337,21.54385185936324,23.726288734513865
7684698,Downtown Dubai,25.196489,55.272126,17888888,5253,3405.46,4,4,Medium,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.2420722075962142,10.702355522794331,5.207409905084707,19.06390114831433,0.933721135639924,8.112465181737909,16.40704779287692,18.79025678051531
7684803,Dubai Marina,25.089393,55.147796,1350000,1330,1015.04,2,3,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,17.495926933072976,6.880729466903468,22.272457749405046,1.8204291788901639,17.83166691331875,25.307461474235346,2.748624311963956,1.514914174760242
7685275,Dubai Marina,25.086376,55.14736,3125000,1814,1722.71,3,4,Medium,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,17.759156138779932,7.187538445174645,22.551576070572228,1.528827718984168,18.104789963328944,25.58257761563066,3.0508405848339266,1.2697737542992147
7685516,The Views,25.088533,55.171838,1340000,1347,994.8,2,2,Medium,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15.892937032050995,6.015210269145874,20.80285661404432,3.737743088901943,16.320698212432276,23.787608973408197,4.317799054640513,3.6442105399211
7685555,Downtown Dubai,25.190265,55.281546,810000,727,1114.17,1,1,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0543385164300878,11.137923637007297,5.5008003486670125,19.287240058299883,1.9445193986597211,8.186064303739212,16.829516236424194,19.0354761712079
7685807,Dubai Marina,25.08333,55.144753,1000000,660,1515.15,1,2,Medium,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,18.183363481047543,7.6138855436836295,22.979169341799857,1.1012296826798031,18.531382151571876,26.009481957387205,3.3120183808881194,0.8732626835427137
7685808,Dubai Marina,25.068933,55.128814,930000,723,1286.31,1,2,Medium,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,20.450286441817784,9.836553127361642,25.242356958243498,1.168465808560989,20.797369957033677,28.274848457933004,4.933857327369583,1.475665342720817
7685914,Dubai Marina,25.089393,55.147796,1800000,1328,1355.42,2,3,Medium,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,17.495926933072976,6.880729466903468,22.272457749405046,1.8204291788901639,17.83166691331875,25.307461474235346,2.748624311963956,1.514914174760242
7686036,Al Furjan,25.030322,55.149141,850000,1398,608.01,2,2,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,22.43600228739047,12.857731809365236,27.42653964429384,5.215044006531983,22.944078167270607,30.347704769628802,9.20519265235244,5.659889957444647
7686044,Dubai Sports City,25.038332,55.20485600000001,550000,1322,416.04,2,3,Medium,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,19.002289566989337,11.622810615529524,24.024384182207893,7.982057312546988,19.66498311366259,26.74828243041069,10.640385600964496,8.265738239212126
7686342,Downtown Dubai,25.201842000000003,55.280473,1600000,742,2156.33,1,1,Medium,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.7998586442912718,11.731698320264748,4.314011756869764,20.08044120561391,1.0272747499335588,7.140583767139117,17.436344449244363,19.809588601737364
7686474,Business Bay,25.187683,55.2699,600000,485,1237.11,0,1,Medium,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1.151038111043059,9.980391306296275,6.183314444416806,18.224666096178307,1.9054764638001023,9.040707101455594,15.680523945390524,17.96186673475751
7686496,Al Furjan,25.025999,55.13875,675000,877,769.67,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4293451419577,13.640738564166082,28.403014768833955,5.56152043935371,23.91741567302692,31.34293315241666,9.618695150362278,6.007528368588781
7686529,Business Bay,25.186038,55.29175,1170000,914,1280.09,1,1,Medium,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2.1419817221663453,11.839380686532694,5.784929384229103,19.777498268703535,2.9657469590557093,8.188407169260767,17.494161174068672,19.545375948070895
7686532,Business Bay,25.186038,55.29175,2000000,2043,978.95,3,3,Medium,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2.1419817221663453,11.839380686532694,5.784929384229103,19.777498268703535,2.9657469590557093,8.188407169260767,17.494161174068672,19.545375948070895
7686650,Business Bay,25.183133,55.25658000000001,1698000,1512,1123.02,2,3,Medium,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2.379432257777326,8.575308602874427,7.28378985781058,16.907404903163254,2.802080675946968,10.244420288649378,14.279584445615887,16.633303289900926
7686682,Dubai Harbour,25.0967,55.139276,4335888,1700,2550.52,3,3,Medium,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17.603146398944553,6.7665586970581355,22.276443303424426,2.309475329422032,17.881164667849983,25.331569427614266,1.7608657775720808,1.8723072926110609
7686702,Dubai Creek Harbour (The Lagoons),25.194898,55.359464,3029888,1662,1823.04,3,3,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8.562578701853587,18.541730067908734,7.9523416575065635,25.97113093947588,8.988381848832695,7.757781901982517,24.090694014437968,25.79095068120863
7686747,Downtown Dubai,25.203035,55.280662,2166888,1087,1993.46,2,2,Medium,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.9043848146047233,11.823762186817126,4.183818250172871,20.186642756819666,1.011429240687791,7.02034105469031,17.52777551053229,19.914319100030937
7686778,Downtown Dubai,25.195236,55.268641,4507888,1604,2810.4,3,3,Medium,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.619231468852728,10.33552768084065,5.499797780728978,18.71704017477818,1.0854261966791574,8.43594453714081,16.039627394227274,18.440660589155737
7686821,DAMAC Hills,25.024108,55.24290799999999,718000,769,933.68,1,2,Low,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.506386891310626,14.276606106572464,24.372640436290386,12.093708638724214,20.287336876505158,26.829946914734702,14.42360613594888,12.355483175522373
7686826,DAMAC Hills,25.024108,55.24290799999999,718000,769,933.68,1,2,Low,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.506386891310626,14.276606106572464,24.372640436290386,12.093708638724214,20.287336876505158,26.829946914734702,14.42360613594888,12.355483175522373
7686830,DAMAC Hills,25.024108,55.24290799999999,546000,509,1072.69,0,1,Low,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.506386891310626,14.276606106572464,24.372640436290386,12.093708638724214,20.287336876505158,26.829946914734702,14.42360613594888,12.355483175522373
7686836,DAMAC Hills,25.024108,55.24290799999999,718000,769,933.68,1,2,Low,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.506386891310626,14.276606106572464,24.372640436290386,12.093708638724214,20.287336876505158,26.829946914734702,14.42360613594888,12.355483175522373
7686839,DAMAC Hills,25.024108,55.24290799999999,546000,509,1072.69,0,1,Low,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.506386891310626,14.276606106572464,24.372640436290386,12.093708638724214,20.287336876505158,26.829946914734702,14.42360613594888,12.355483175522373
7686845,Business Bay,25.183515,55.26667,1870000,1237,1511.72,2,2,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686850,DAMAC Hills,25.013504,55.254337,1442977,1302,1108.28,1,1,Low,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.525716887820636,15.833385605786958,25.306798558263488,13.677208493186193,21.335633804317563,27.66195112241885,16.070146903019154,13.950997532196624
7686855,DAMAC Hills,25.013504,55.254337,1645000,1619,1016.06,2,2,Low,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.525716887820636,15.833385605786958,25.306798558263488,13.677208493186193,21.335633804317563,27.66195112241885,16.070146903019154,13.950997532196624
7686860,Dubai Marina,25.071077,55.125561,3690888,1747,2112.7,3,3,Medium,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.522488703383807,9.83822230790481,25.286676331615592,1.3120346671616605,20.85301492529996,28.326283460529243,4.775969796817261,1.512818863480277
7686895,Business Bay,25.183515,55.26667,709000,469,1511.73,1,1,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686897,Business Bay,25.183515,55.26667,710000,465,1526.88,1,1,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686899,Business Bay,25.183515,55.26667,713000,470,1517.02,1,1,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686916,Business Bay,25.18813,55.282766,786000,466,1686.7,1,1,Medium,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.3136701505611585,11.132265196188952,5.699196797828476,19.225097916795747,2.2102998197449084,8.339315850170824,16.815112531712785,18.978397406121317
7686918,Business Bay,25.183515,55.26667,794000,471,1685.77,1,1,Medium,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686921,Business Bay,25.18813,55.282766,1288000,913,1410.73,2,2,Medium,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.3136701505611585,11.132265196188952,5.699196797828476,19.225097916795747,2.2102998197449084,8.339315850170824,16.815112531712785,18.978397406121317
7686922,Business Bay,25.183515,55.26667,690000,428,1612.15,0,1,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686926,Business Bay,25.183515,55.26667,999000,696,1435.34,1,1,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686932,Business Bay,25.183515,55.26667,2437000,1696,1436.91,3,3,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686946,Business Bay,25.183515,55.26667,2439000,1686,1446.62,3,3,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686951,Business Bay,25.183515,55.26667,2448000,1696,1443.4,3,3,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686957,Business Bay,25.183515,55.26667,2312000,1046,2210.33,1,2,Low,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686970,Business Bay,25.183515,55.26667,1644000,991,1658.93,2,2,Low,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7686973,Dubai Marina,25.08726,55.145517000000005,3863000,1923,2008.84,3,4,Medium,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,17.825616179289796,7.20489271375965,22.602310761855897,1.4952873560372044,18.16170619493101,25.637470877999235,2.9042327953335785,1.1852313738955038
7686974,Dubai Marina,25.08726,55.145517000000005,3890000,1939,2006.19,3,4,Medium,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,17.825616179289796,7.20489271375965,22.602310761855897,1.4952873560372044,18.16170619493101,25.637470877999235,2.9042327953335785,1.1852313738955038
7687039,Business Bay,25.185823000000003,55.291922,1915000,2000,957.5,3,4,High,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2.1699612964056123,11.8450878206983,5.807423738965303,19.77634431231434,2.9948695552886795,8.204764455158672,17.498328076588624,19.54479655437571
7687233,The Views,25.088533,55.171838,1340000,1400,957.14,2,2,Medium,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,15.892937032050995,6.015210269145874,20.80285661404432,3.737743088901943,16.320698212432276,23.787608973408197,4.317799054640513,3.6442105399211
7687344,Business Bay,25.187446,55.26749,560000,491,1140.53,0,1,Medium,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.288313974307926,9.759671161519133,6.314666481636754,18.029743318836637,1.9582047823172533,9.200363192052526,15.461630898105117,17.764038929838268
7687510,Jumeirah Village Circle,25.052742,55.20799399999999,999000,1574,634.69,2,3,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.398675502609706,10.115758258319872,22.42542270811973,7.566214557244141,18.051595788531202,25.170910616253742,9.679877216102758,7.77579868192078
7687514,Jumeirah Village Circle,25.047618,55.211000000000006,1300000,1481,877.79,2,4,Low,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.815434135200622,10.740948874808238,22.834210174881655,8.057232646214548,18.485623892345743,25.549639251570955,10.293312227621145,8.286836656342173
7687547,Dubai Marina,25.072696,55.13586,2750000,1657,1659.63,3,4,Low,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.650953120681347,9.092523247387911,24.458400103957977,0.3987865173743976,20.007118132733652,27.486133691036628,4.431747171750613,0.8188940557508354
7687564,Dubai Harbour,25.09938,55.141275,2160888,1171,1845.34,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.258689035515587,6.411433852550888,21.923682005803425,2.628861872092219,17.531980015944626,24.97980124682511,1.493494250663862,2.199534046629407
7687889,The Hills,25.07868,55.15786899999999,4278888,3607,1186.27,3,3,Medium,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17.64323434850161,7.479709058439147,22.52920808857871,2.0829282652098335,18.052523147139798,25.52673941378478,4.255009949866241,2.116917316044919
7687912,Al Furjan,25.033564,55.146640000000005,950000,1556,610.54,3,4,Medium,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,22.283085626976607,12.587145473019115,27.262064694078887,4.809588881557066,22.77719144012728,30.196532792367925,8.81932545893847,5.255832222244756
7688053,Jumeirah Beach Residence,25.082485,55.139394,3900000,2170,1797.24,3,3,Medium,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18.638540775016285,7.990970808473671,23.409964187054513,0.7485400887175413,18.97207207420865,26.44689221685033,3.3400583374770956,0.37341567162228584
7688164,Greens,25.092881,55.173619,620000,764,811.52,1,1,Medium,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,15.409808639951898,5.5045298793638695,20.309329337191894,4.102177842999437,15.828935479475353,23.299233436873592,4.189320025501772,3.965518627714912
7688204,Meydan,25.175689,55.284458,700000,676,1035.5,1,2,Medium,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2.597217433956833,10.715598771073628,7.019391537567895,18.494809100507343,3.516640612517774,9.527612433163709,16.321919612690234,18.27240739319274
7688234,Downtown Dubai,25.198796,55.271342,1200000,831,1444.04,1,2,Medium,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.3551897652035617,10.787764824290033,5.0209726398976695,19.189424390151796,0.669837693639186,7.95675738735816,16.490069876328256,18.9113546661472
7688268,Jumeirah Lake Towers,25.066988,55.141291,810000,889,911.14,2,2,Low,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.728017469735185,9.362099402744747,24.58843465787109,1.0759938481470095,20.119367649803717,27.597912701895687,5.070895544210043,1.5129473394526518
7688380,Downtown Dubai,25.19752,55.270168000000005,1100000,744,1478.49,1,2,Low,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42728411858095094,10.608642704424376,5.203001674238833,19.00548484834787,0.8119925825663069,8.14130911970029,16.311533943227563,18.727739267186706
7688385,The Hills,25.07868,55.15786899999999,3762888,2191,1717.43,3,3,Medium,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.64323434850161,7.479709058439147,22.52920808857871,2.0829282652098335,18.052523147139798,25.52673941378478,4.255009949866241,2.116917316044919
7688478,Downtown Dubai,25.194761,55.282343,2299000,1445,1591.0,2,3,Medium,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.843951864839131,11.459005627187517,4.99810230727187,19.679394740567112,1.6108602783210393,7.710067933218167,17.159358149365886,19.42147078612126
7688479,Palm Jumeirah,25.12913,55.152902000000005,1800000,1158,1554.4,1,2,Medium,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,14.380932083010853,3.503098296666695,18.827972079406887,6.110520528058699,14.545794179922483,21.899543691998307,2.374914069527147,5.6956639224145595
7688518,Motor City,25.0476,55.248748,1000000,1642,609.01,2,3,Low,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,16.834037315310933,12.237776462789821,21.695008498717943,11.651751068530226,17.620257577364285,24.16019186868342,13.276132638282586,11.82786553579389
7688584,Jumeirah Village Circle,25.04866,55.20955,489100,560,873.39,0,1,Medium,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.760441993951645,10.59359096295952,22.78241913056092,7.877593072610682,18.424445118735203,25.508533054885408,10.10794168545486,8.105024398239289
7688599,Jumeirah Village Circle,25.047618,55.211000000000006,480000,514,933.85,0,1,Low,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.815434135200622,10.740948874808238,22.834210174881655,8.057232646214548,18.485623892345743,25.549639251570955,10.293312227621145,8.286836656342173
7688606,Business Bay,25.181304,55.252577,850000,410,2073.17,0,1,Medium,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2.818868725735068,8.126718912275896,7.678082086150356,16.47879678644049,3.1918349312448657,10.656700496176107,13.831390911448857,16.20178562423107
7688619,DAMAC Hills,24.98987,55.379105,330000,294,1122.45,0,1,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,25.350745098712416,25.802348534973767,28.81224121826538,26.167337251225447,26.26991052077762,30.06967419182452,27.84487230248069,26.3796021262391
7688624,Dubai Marina,25.078241,55.137487,650000,693,937.95,1,2,Low,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.102826901324185,8.488334777025958,23.888641903054666,0.24934183132589066,19.44531128437837,26.92215846757436,3.809927082285003,0.20433086414620744
7688668,Jumeirah Village Circle,25.050516,55.19973,680000,770,883.12,1,2,Medium,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,17.9595167925492,10.203112307992098,22.9920508281226,6.88806030629916,18.58776323583449,25.77339907477021,9.275107539033515,7.127239172546382
7688724,Jumeirah Beach Residence,25.0799,55.13193100000001,5170000,1959,2639.1,4,4,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,19.385512901763274,8.669707419145174,24.13165031674635,0.7010277884682469,19.704879683115514,27.1747642931019,3.677797043240051,0.5005572558377909
7688753,Jumeirah Village Circle,25.048095,55.206373,595000,743,800.81,1,2,Medium,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,17.9385496031126,10.585038445039986,22.964629076883195,7.60880055055007,18.59280786957882,25.7061097306832,9.92795489391103,7.845546538609609
7688837,Downtown Dubai,25.186913,55.277919,1500000,985,1522.84,1,2,Medium,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.1974103408225978,10.638409191308872,5.963437661222453,18.767192829708605,2.113990874626868,8.688773120787404,16.325517619730974,18.516328988331832
7688865,Downtown Dubai,25.201718,55.270983,3950000,2010,1965.17,3,3,Medium,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.6087513419993447,10.954797136634888,4.7615845661926635,19.396775783529822,0.343196982858706,7.72727716001676,16.65206749197416,19.11406736159856
7688910,Greens,25.094173,55.169437,1780000,2050,868.29,3,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5841736484331,5.469524035640093,20.45542938541707,3.8069321941352183,15.981587144135522,23.458353674539357,3.7562413959596617,3.635944010388413
